# version: clean-candidate-newly-kept-sheet-strict-v1
# seed: 20260921
# sheet_size: 50
# population: STRICT newly kept (dropped by tr-web-v2, kept by loose tr-web-v3 AND still kept by the 2026-09-21 strict tr-web-v3)
# supersedes: var/teslim/rafa-yeni-tutulanlar-2026-09-21/ (the loose-rule sheet; population fell 25505 -> 4888 after the strict ruling)
# quality_report_path: var/derived/gardash_faz2_tr_dedup_20260621_06ac330e_clean_candidate_v3.txt.rejections.jsonl
# quality_report_sha256: 2becaf9d0f1fc9a8ce48a0ea6cc4a78b83b21eac22ce2e1754fbfb5548fdd778
# quality_report_records_total: 93223
# quality_report_records_quality_reasoned: 55677
# loose_newly_kept_index_path: var/olcum-2026-09-20/task-040-yeni-tutulanlar/yeni-tutulanlar-dizin.jsonl
# loose_newly_kept_index_sha256: 3f865a30fec10abb91714f772a6ef4bbdd44cd37b44bd88d9caf700a655fd790
# loose_newly_kept_records: 25505
# strict_newly_kept_records: 4888
# generated_at: 2026-09-21T18:11:54+00:00
# stratum_rule: first reason in `reasons`; rows with more than one reason form the `multi_reason` stratum
# allowed_verdicts: garbage / ok_to_keep / unsure
# question: the STRICT tr-web-v3 rule now KEEPS this text. Should it stay in the training data (`ok_to_keep`) or is it garbage (`garbage`)?
# reasons column: the v2 reasons that no longer fire under the strict v3
# stratum: encoding_corruption records=1847 chars=3838869
# stratum: wiki_markup_residue records=1923 chars=23819396
# stratum: extreme_repetition records=16 chars=105257
# stratum: commercial_keyword_stuffing records=401 chars=8526737
# stratum: dating_spam_cluster records=624 chars=8932652
# stratum: optics_spam_cluster records=18 chars=203415
# stratum: sexual_pharma_spam_cluster records=48 chars=1184130
# stratum: multi_reason records=11 chars=189234
sha256,reasons,char_count,source_ordinal,preview,duplicate_of,duplicate_of_preview,verdict
6ce468c9e1acc555e33f91118a29e1078e0a6a1e37ddd19945aed93ce2eb8ffc,wiki_markup_residue,8097,371352,"Mikro ulus, Mikronasyon, egemenlik iddiasında bulunan yüzölçümü çok küçük ve nüfusu çok az, ancak hiçbir devlet veya uluslararası kuruluş tarafından tanınmayan varlıklar için kullanılan terim. Mikro u",,,ok_to_keep
806de5db36d62a39691cefb70388ec4d8f9282c96d0d09945df640d8df0616eb,wiki_markup_residue,3782,419525,"Emilie Schindler (evlilik öncesi soyadı: Pelzl, 22 Ekim 1907 - 5 Ekim 2001), kocası Oskar Schindler ile birlikte II. Dünya Savaşı sırasında 1.200 Yahudinin hayatlarını emaye ve mühimmat fabrikalarında",,,ok_to_keep
bf97ad9125e3b8b552877b8bb2bc0c974796c529ddf8f5b59e68bd9d2ce76a8e,wiki_markup_residue,4080,422418,"{{İçecek bilgi kutusu |Başlık=Gordon's Gin |bgcolor= |resim= |Tip=İçki, cin |Alkol miktarı=%37,2 - %47,3 |adö= |Üretici=Diageo |Slogan=""...Shall We?|Köken= Birleşik Krallık |İlk üretim yılı=1769 |Son ",,,ok_to_keep
78670165840cbbd5c22aa028ad9a6459fbef3cfc8db1aae6c043e94fda6d2012,wiki_markup_residue,6595,430218,{{Filozof bilgi kutusu | adı = Nicomachus of Gerasa | resim_adı = Gerosinus Nicomachus. Line engraving by P. Ghigi after L. Ag Wellcome V0004299.jpg | resim_altyazı = Gerosinus Nicomachus. Raphael'den,,,ok_to_keep
aa7738ec9efaf3ed5311f28a144ebfdf664d73f2ea7dd6d44a46ba3aacd12a72,wiki_markup_residue,13823,447690,"Birleşik Devletler Donanması Deniz, Hava, Kara Takımlarının (SEALs) ortalama bir üyesi, Özel Harp Operatörü Deniz Reytingi ve Donanma Kayıtlı Sınıflandırması (NEC) O26A Muharip Yüzücü (SEAL) verilmede",,,garbage
64684b721c6c61ccbbc5f4787797762dbaf2612f98d4b7adbf79946fb39820e4,wiki_markup_residue,9307,452047,"Carlotta Mercedes Agnes McCambridge (16 Mart 1916 - 2 Mart 2004), Amerikan radyo, sahne, film ve televizyon aktrisidir. Orson Welles onu ""dünyanın yaşayan en büyük radyo oyuncusu"" olarak nitelendirdi.",,,ok_to_keep
e16b495f30c5484f94e7e0380a2571882c84640b3f86421eac3d8a8dfecf1833,wiki_markup_residue,6395,613560,"'Yalıtım, En Karlı Yatırım' haberi yapi.com.tr'de | Yapı ""Yalıtım, En Karlı Yatırım"" Isı, Su, Ses ve Yangın Yalıtımcıları Derneği İZODER, ülkemizde yalıtım bilincini geliştirmek, yalıtımın ülke ekonom",,,ok_to_keep
7164a997542e0520e728cb3c82ac79432bb4e93d34d038b9cb3288a017cd7203,wiki_markup_residue,11034,675204,Kullanıcı mesaj:Happyface - Vikipedi Kullanıcı mesaj:Happyface 1 Hoş geldin Happyface! 2 Resim telif uyarısı 3 Lütfen telif hakkı saklı içerik eklemeyiniz 5 Made adı değiştirilebilir. 6 Bridget Jones:,,,garbage
2d9057dc013bffa57c73b8ed3309f266b25752ea459374d6bd7e9b429571ad26,wiki_markup_residue,4945,702122,"DIN Normları ve tarihcesi - Medikal Malzeme, Tıbbi Cihaz, MedikalblogMedikal Malzeme, Tıbbi Cihaz, Medikalblog Anasayfa Medikal Ürünler DIN Normları ve tarihcesi DIN Normları ve tarihcesi Federal Alma",,,ok_to_keep
8405c495002a5cf4a1f118b350d3f4a71c580e115067901f7cf7ba5398c270a3,wiki_markup_residue,4203,749488,Dinamik olarak JSON-LD oluşturmak için Google Tag Manager'i kullanın Google Tag Manager'da değişken kullanma Özel JavaScript ile yapılandırılmış veriler oluşturma Sunucu kullanma ve İşeleme Modern web,,,ok_to_keep
88bc7331e5e8a2e2144791dd2a935c7872c3be412a2227c63531b8b594139bad,wiki_markup_residue,24091,857699,Kullanıcı mesaj:Sabri76/geçmiş16 - Vikipedi Kullanıcı mesaj:Sabri76/geçmiş16 2 Küresel hasap 3 Temizlik? 4 Eser Özaltındere 5 Muhtemel kukla 6 Melih altinok sayfası ile ilgili 7 Anadolu()hisarı 8 Proj,,,garbage
93f44a10412aa379f504b04f06e549fd19fd00095a3ed66594df87d0d4902ac0,wiki_markup_residue,50968,890742,"Hz. Hûd (a.s.) - Peygamberler Tarihi Dervişler Mekanında, Hz. Hûd (a.s.), konusunu okuyorsunuz... Bu konu 2719 defa okundu.İsim benzeri konuları sayfanın altından takip edebilirsiniz. Dervişler Mekanı",,,ok_to_keep
2787636a9aa97372b1655d94ffdc6bfa578618568f4f368e5cd9588e07df1aec,wiki_markup_residue,14762,1473351,The Romanoffs – Tanıtım | 22dakika.org The Romanoffs – Tanıtım 9 yorum pirate 13 Şubat 2019 09:04 Aaron Eckhart Amanda Peet amazon amerikan dizisi Annet Mahendru antoloji christina hendricks corey sto,,,ok_to_keep
6d4d296887a2a02d86cee68f5e0a855ca0ad4200dbf4f37753b089c6de5eaa3e,wiki_markup_residue,10378,1558616,"Kininin, öcünün davacısı bir gençlik - Evrensel.net Haber ID: {{256793}} Kısa link: ?a=8b7eb 26 Temmuz 2015 09:06 Siyaset bilimi ve güvenlik çalışmaları disiplini 11 Eylül saldırılarından bu yana ciha",,,ok_to_keep
4f5ca918d271e1e1dd708de80607d3dd6a05b429a4dbd0125355d856e6504bdc,wiki_markup_residue,4771,1575794,"""Montgisard Muharebesi"" sayfasının sürümleri arasındaki fark - Vikipedi ""Montgisard Muharebesi"" sayfasının sürümleri arasındaki fark Montgisard Muharebesi (değiştir) Sayfanın 23.43, 15 Ağustos 2010 ta",,,garbage
a49c93d945da2fb2fe449680f79c0551e612af72ddbe80f980b3ad4dc9d86a1d,wiki_markup_residue,4379,2169742,"Misafir Evin Bereketi - Gönülden Nağmeler Dervişler Mekanında, Misafir Evin Bereketi, konusunu okuyorsunuz... Bu konu 4369 defa okundu.İsim benzeri konuları sayfanın altından takip edebilirsiniz. Derv",,,ok_to_keep
b413a15e66399c74a5cab6c438264bbb9010e8fb9b6e7fecef8680e345afbb3b,wiki_markup_residue,9051,2200162,"Tam Bir ""BLOGTAYIZ"".... - *Tam Bir Blog ""); //metto tutto minuscolo perchè indexOf è case sensitive if (autore != """"){ alt=""MyBlogLog: "" + autore; myBlog = "" ""; //myLayer(myBlogSpan).innerHTML = myBlo",,,garbage
96043db65ed675b528c08d977a7b0d0b549b503fa89f862196312b83734cfe24,wiki_markup_residue,6055,2338099,"Evlilikte Tahsil Farkı Önemli mıdır? - Anketler Evlilikte Tahsil Farkı Önemli mıdır? Dervişler Mekanında, Evlilikte Tahsil Farkı Önemli mıdır?, konusunu okuyorsunuz... Bu konu 12268 defa okundu.İsim b",,,ok_to_keep
c47d98ed034d7c1fdaf3dcd0ecb8cc5ff128b71008c97603dea9638f674e1dd1,wiki_markup_residue,5687,2390640,"Tura Keskin Mart 24, 2019 Yorum yok Sosyal medyada ürün satmak isteyenlerin çoğu bu ürünleri Olymp Trade memnuniyet depolama sıkıntısında veya kargo sürecinden dolayı bu işten vazgeçiyor. Ancak intern",,,garbage
eecbb44787ef56d61b34fe86cdb18da4826efdcdc138ef53615e87f569699d34,wiki_markup_residue,4454,2408390,Kullanılmayan Elbiseler Cüzdan Görünümlü Bez Poşetlere Dönüşüyor - Haber Haberler » Güncel » Kullanılmayan Elbiseler Cüzdan Görünümlü Bez Poşetlere Dönüşüyor Boğazlıyan Halk Eğitim Merkezi'nin '8 poşe,,,ok_to_keep
5dbe3b4c1cc9a1e57cdde1d471de42f75d1d251fe9ca7494795114a749a07c11,wiki_markup_residue,5628,2631225,Samsung Galaxy Note 5 32 GB Cep Telefonu Fiyatları - akrep.com {{SALE_PRICE}} Boyutlar 1532 x 761 x 76 mm SAR İndeksi 045 W/kg Samsun Galaxy Note 5 inceleme ürününün yapıldığı malzeme 7000 serisi daya,,,garbage
9a09e10646d483c2f1d0b1afe0d4a64f9bfa463b2f3500c2b0cb831218c8117e,wiki_markup_residue,3876,2681703,"Küçük boy yumurta cam fanus içerisinde tasarladığımız bu çok güzel teraryum; beyaz kum, şoklanmış yosunlar, kurutulmuş bitkiler, yapay çiçekler, bir adet ahşap pembe ev, bir adet köpekleriyle yan yana",,,garbage
c2044ab7f50b60a4164eaa855284ec1a8ea262bc9008009ae64f9c19e25f214b,wiki_markup_residue,48728,2699423,"Tue, 23 Jan 2018 23:11:42 +0200 Zend_Feed Raleigh Durham Amerikanın sıkça ziyaret edilen bir şehridir.Öğrenciler şehrin önemli kısmını olusturur dil okulları bu bölgede çok yaygındır. ]]> Tue, 23 Jan ",,,garbage
65eef0fd9580dc2f13691ef796b771875bb9b79e72f2e168daa54811f3cfc8c7,wiki_markup_residue,3897,2701779,"""Geçmiş Olsun"" Demenin En Samimi Yolu: Çiçekler! {""CountryCode"":""tur"",""Rule"":{""RuleIdentities"":}],""Variables"":}} {""RegionIdList"":,""CountryCode"":""tur"",""Rule"":{""RuleIdentities"":}],""Variables"":}} Çiçekle",,,garbage
0d47c68b768086af74fa7d14c046233a0644ef89cde7e93774fa5ae802d7d936,wiki_markup_residue,3642,3126617,"Son Sayfası ""Hayat"": Mayıs 2017 Kitabın Adı: Bana Öyle Bakma İntikam soğuk yenen bir yemektir. Tabii aşkla ısınana kadar… Pınar gerçek bir işkolik. İşyerinde ayağını kaydırmak isteyenler var. Mesela A",,,garbage
f832bd12b36f3867ae113adf22951847760d0068246fa3bd284a819a93f8f4c0,wiki_markup_residue,8511,3185374,Brand Week İstanbul Önümüzdeki Hafta Başlıyor | Pazarlamasyon Diyet Kola'nın Tasarımı Artık Daha Yenilikçi ve Cinsiyetten Bağımsız! Brand Week İstanbul Önümüzdeki Hafta Başlıyor Pazarlamasyon 03 Kasım,,,ok_to_keep
8b84db4e86b8feca88b9b2e7e55fea4f07e8a02d8044b30f54de8d0c9b668bc9,wiki_markup_residue,12324,3370237,"En Büyük Gücümüz: Birlik ve Beraberlik - Semerkand Dergisi Dervişler Mekanında, En Büyük Gücümüz: Birlik ve Beraberlik , konusunu okuyorsunuz... Bu konu 2114 defa okundu.İsim benzeri konuları sayfanın",,,ok_to_keep
3e4b06eb48e33771c123ce57ad4ee1dfdc75e663ae18ba89b0c12b4920c7809f,wiki_markup_residue,11583,3653603,"Angular.JS : İlk Buluşma | JavaScript Koleji Ana Sayfa » Angular.JS » Angular.JS : İlk Buluşma Bu makalemizle, Angular ile (En-gû-lır diye okunur) ilk buluşmamızı gerçekleştirecek ve yazılım dünyasınd",,,ok_to_keep
f566f9c09c34330bf2f84035a0f9c655b9f83bd8dd81b2079a10e3cbf7945ec4,wiki_markup_residue,6086,3811398,"Türkçe Bilgi: Mehmet Kemal Ağar Ağar, 30 Ekim 1951`de Ankara`da babasının görev yaptığı Çankaya Köşkü`nde doğdu. Aslen Ardahan`dan Elazığ`a göç etmiş bir ailedendir. Emniyet Müdürü olan babasının memu",,,garbage
f4b409c18fdd11f448096bbacbfa64d3fe3502c883d1a8f0399032c4674575b5,wiki_markup_residue,3145,3812293,"""Erkekler, kadınlar üzerine yönetici ve koruyucudurlar. Bu da Allah'ın kimini kimine üstün kılması ve bir de erkeklerin mallarından sarf etme sebebiyledir. İyi kadınlar gönülden itaatli, saygılıdırlar",,,garbage
548b7d79e3df1b7d767695d47ec60ec1266f00552c9a5671297a55c5b13a9067,wiki_markup_residue,8438,3933760,"Vikipedi:Özet biçemi - Vikipedi Vikipedi:Özet biçemi Özet tarzlı bir madde Osmanlı Devleti belirli tarihsel dönemlere ayrılarak incelenir ... 1 Beylik (1299 öncesi) Anadolu Selçuklu hükümdarı, Kayı bo",,,ok_to_keep
74791eac7adf189cbcd3aa8828d70ab984f16c269b02a71ae492674f9d103a38,wiki_markup_residue,15790,4146089,Din ve tanrının insanlara imtihanıyla ilgili kafamdaki soru işareti » Sayfa 1 - 1 Din ve tanrının insanlara imtihanıyla ilgili kafamdaki soru işareti Tüm Forumlar >> Konu Dışı / Off Topic >> Konu Dışı,,,ok_to_keep
25f94587c1c5b1ca809f56de17de5b8fd173994e4fc16250dc04d772794466df,wiki_markup_residue,13787,4193493,Kullanıcı mesaj:MEOGLOBAL - Vikipedi Kullanıcı mesaj:MEOGLOBAL MEOGLOBAL kullanıcısının mesaj sayfasındasınız! Yeni mesajlarınız için + sekmesini kullanın. Yazılarınızı 4 tilde (~~~~) girerek imzalama,,,garbage
7162c0a9fd92c3ab3cfb2b4eaf68ad543a1892110281eb1dcaa061a0cb4fd3ad,wiki_markup_residue,7809,4462623,"Stephen, (d. 1096 - ö. 25 Ekim 1154) çok kere Blois'li Stephen (Fransızca: Étienne de Blois; Orta Çağ Fransızcası: Estienne de Blois) olarak bilinir. I. William'ın torunu ve I. Henry'nin yeğenidir. Öl",,,ok_to_keep
a26681a74f2150c0ffc0280bcf30e36ffe2ba59b0f8b09b8035d771e6b41d445,extreme_repetition,5474,1024435,"caneraykul | Metropol Tadilat - Part 540 Kuzguncuk Keresteci, Kereste Satış Firması Birçok mobilyanın ana maddesi olan kereste sanayinin gelişmesi ile ilerleme kaydedip kâğıt endüstrilerinde de kullan",,,garbage
c4d7a0f4cb85e520fdf3f7bec2856bb4e0772596e8d6b1a2e765d44f9e69cf43,extreme_repetition,4887,1145301,"Kusursuz işlediği varsayılan Almanya sosyal devlet sistemi acaba herkesin derdine çare olabilir mi? Nefes nefese izlenen Oyunbozan işte bu önemli soruyu ele alıyor Genç Ustalar bölümünde yer alan, Ber",,,garbage
6312a66de21b577c2bc1c396f2a10653b464a6e1f272cc542c4f0904767cf248,extreme_repetition,7252,1262515,"wbc yüksekliği Blogcu.com Giriş / Kayıt "" wbc yüksekliği "" arama sonuçları wbc'nin yüksek olmasının kanser riskini artırması beyaz kürenin yüksekliği enfeksiyon ihtimalini düşündürür. wbc nin düşük ol",,,garbage
cb4ba0640f8aa0d09963cf635515178ccd2fd6dc9d6d8a8e9c89ce7bc35cd2d6,extreme_repetition,6799,1264327,Hamilelikte Sorunlar | Annelik Sosyal Bilgi Platformu Annelik Sosyal Bilgi Platformu Anasayfa / Hamıle Haberlerı / Hamilelikte Sorunlar Hamilelikte Sorunlar Düşük-Kürtaj-Dış Gebelik Tekrarlayan Düşükl,,,garbage
60b8c6a9026c40536ac95aa9cea1f37c84a5c057e28302f721a2bfebb196ec74,extreme_repetition,6997,1376351,Maltepe Koltuk Yıkatmak Firması | İstanbul Yerinde Berjer Yıkatmak ve Koltuk Yıkama Hizmeti Maltepe Koltuk Yıkatmak Garantili Maltepe Koltuk Yıkama Firması Hizmetinin Tek Adresi Burasıdır. Tüm Maltepe,,,garbage
5807b1376703615c303f62cb6d79a583500676c21390c67292a16cc62ad2c5c0,extreme_repetition,9090,1615588,"15 MART 2014 Günlü Burç Yorumunuz Konu: 15 MART 2014 Günlü Burç Yorumunuz 03-15-2014, 04:23 PM #1 Koç burcu, 15 Mart 2014 için burç yorumu Ekip çalışmalarının ve ortaklıkların faydasını görebileceğini",,,garbage
35d777872c5d352cb753a398223ce7cc76033023e83cbdeb982b5f236d1363f6,extreme_repetition,6050,1657848,Barok Tuğlası iç ve dış mekanda kullanıla bilir taş çeşitleridir. Son zamanların en gözde dekorasyon malzemesi taşları. Kullanım alanı oldukça fazla ve sadece hayal edilebileceklerle sınırlı. İç ve dı,,,garbage
17470a3426728480d317a6f7b1dc5be136cf4f4fbec32316539817f7ed420b79,extreme_repetition,5825,1702288,"Wsbets11Bahis olanaklarının zengin olması ve her şeyden önemlisi, güvenilir bir site olması ile her zaman kullanıcıların ilk tercihi olacağı platformlar arasında ayrıcalıkları ile dikkat çeken Wsbets1",,,garbage
9a51125224bd7dafddaaf9957d3bf476a860f2c7d025fb49ffa2705c7d9c82c5,extreme_repetition,5508,2009301,"din felsefesi test soruları Blogcu.com Giriş / Kayıt bilgi felsefesinnbilgi felsefesinin konusu:nnakıl ve sezgi gibi yetiler gerçekten insan zihninde var mıdır? varsa, görünüşlerin ötesinde kalan varl",,,garbage
f18d6be7e731d68a861ee15e8131c158f1ec5744ea57bb590a21217cb64b131e,extreme_repetition,5006,2035196,"Boku no Hero Academia | AsyaTürk Aksiyon, Anime, Komedi, Okul, Shounen, Süper-Güç Bir gün 4 yaşındaki Izuku Midoriya bir gerçeğin farkına varır. Dünya adil değildir. Dünyanın %80'i ""benlik"" adı verile",,,garbage
d9757e0b637d9a64082e8314e3e091dbe31b8fc8cc66b980c6077c471a988ea7,extreme_repetition,5489,2497018,"caneraykul | Metropol Tadilat - Part 542 Firuzköy Keresteci, Kereste Satış Firması Birçok mobilyanın ana maddesi olan kereste sanayinin gelişmesi ile ilerleme kaydedip kâğıt endüstrilerinde de kullanı",,,garbage
29b455e99325af65659e0d548e9d6b092f83821b908f3bb53c1759ecadbcb30a,extreme_repetition,5604,2566371,"Hakkımızda : Mersin 2. El eşya – Selam Sandık Odası Mersin de 2013 yılında hizmete giren firmamız, Mersin Selam Sandık Odası İkinci El Ve Spot olarak 2. el eşya sektöründe faaliyet vermektedir.Değişen",,,garbage
417096854194f33d18e3e7f9a73db5d56968965dbcf1380f8459317a7213011a,extreme_repetition,7587,2898121,"Betigo Bahis Sitesi Tanıtımı, Betigo Bahis Firması Analizi Betigo Yeni Giriş Adresi - Betigo 100 Güncelleme Tarihi: 27.01.2017 Sunmuş olduğu birbirinden değerli promosyonları ile bahis dünyasının günd",,,garbage
fa529c041cc8ef4fd1171df5b5c4acae465a561284bb92a34b029bbcba681ccd,extreme_repetition,11029,3732497,"29 EKİM 2013 Günlü Burç Yorumunuz Konu: 29 EKİM 2013 Günlü Burç Yorumunuz Koç burcu, 29 Ekim 2013 için burç yorumu Amaçlarınıza ulaşmanızı sağlayabilecek ne varsa işleme koyabilirsiniz. Size kendinizi",,,garbage
f8f275eb110fbf9dfe3851c8a503e45fa5b4e11eaf21f1f09cfc3f6609364354,extreme_repetition,5636,3780621,Başlama tarihi 21 Eki 2019 (değil yeni başlayanlar için) 28 Eki 2019 (değil yeni başlayanlar için) 04 Kas 2019 (değil yeni başlayanlar için) 11 Kas 2019 (değil yeni başlayanlar için) 18 Kas 2019 (deği,,,garbage
5f4ec54bedb4c84a3006fa86f3c75e39451795945fef6bf54832693f0bc3f3d9,extreme_repetition,7024,4279493,Abese suresi (80. sure) - Suat Yıldırım meali - Kur'an Ayetleri 1. (1-2) Yanına görmeyen (âma) biri geldi diye yüzünü ekşitti ve sırtını döndü. Mealleri Kıyasla Sayfada Göster 2. (1-2) Yanına görmeyen,,,ok_to_keep
92eb25fd58db4f862844f8df6b7a5509f7587d8cde0feee8416561aac935178d,commercial_keyword_stuffing,46845,233186,"iTunes Store (bir ara iTunes Plus da denirdi) Apple şirketinin yazılım tabanlı ücretli veya ücretsiz müzik, müzik videoları, televizyon şovları, dijital ve sesli kitaplar, 'Podcast'lar, iPad ve iPhone",,,ok_to_keep
1456d90545caecc85468971a78d39a0da994b2a73c81964385ffe6fccd8f8d11,commercial_keyword_stuffing,60046,403995,"Ruh sağlığı, psikolojik iyi hal veya zihinsel bir bozukluğun olmadığı düzeyi açıklar. Tatmin edici düzeyde duygusal ve davranışsal işlevlerini sürdürebilen bir kişinin durumudur. Pozitif psikoloji ve ",,,ok_to_keep
7fd69d89bda82dcc3ae775d7ed2d4c59fef4a704226f40ac335151960c2db26d,commercial_keyword_stuffing,14279,562217,Yüzme kursu - İstanbul ücretsiz yüzme kursları | islamevim - islamevim Anasayfa > Ne-Nedir? Bilgi > Yüzme kursu – İstanbul ücretsiz yüzme kursları Yüzme kursu – İstanbul ücretsiz yüzme kursları 17.686,,,garbage
b05d6aea21be748093784eb92493537ff12026768e2cd125398557a696eacf7f,commercial_keyword_stuffing,11404,638739,Gazetelerin sonu geliyor mu? - M. Serdar Kuzuloğlu Gazetelerin sonu geliyor mu? 10/04/2012 - Medya (Uzun ama dolu bir yazı olacak; lütfen sabrınızı zorlayın) İnternetin yaygınlaşma sürecine birebir şa,,,ok_to_keep
5d3e526d69f9e425dac1a744f744c93adf10cca22602eb49bcfcca2ed3d5f88b,commercial_keyword_stuffing,38024,1029496,"ETİK DAVRANIŞ İLKELERİ - ppt indir YayınlayanHakan Dinçer Değiştirilmiş 1 yıl önce ... konulu sunumlar: ""ETİK DAVRANIŞ İLKELERİ""— Sunum transkripti: 1 ETİK DAVRANIŞ İLKELERİ 2 Basit bir anlatımla etik",,,garbage
e8bda6dda78f241029d2f20a93a408c93158e0f5e290eff5dc02de5808204995,commercial_keyword_stuffing,67027,1127982,"Minimum yatırımla yeni başlayanlar için en iyi 40 iş fikri - Bir hobi 2020 İşinizi açmak için milyonlarca sermayeye sahip olmak gerekli değildir, eğer yetkinlik, arzu ve aziminiz varsa, o zaman minimu",,,garbage
510e9d76fd6b85b30320ed02a8999629a1b3a6dd5a6f34bdc409762f8800e5ee,commercial_keyword_stuffing,15059,1179381,Ulaşım – Koronavirüs Dünyadaki Şehirlerden Haberler Dünyanın dört bir yanını etkisi altına alan COVID-19 pandemisi ile mücadele sürecinde toplu ulaşım hizmetlerinin devamlılığı kritik önem teşkil etme,,,ok_to_keep
8b46c4a5b329322b19bfc9a90c471d6745a68ee58a4bc089098d6c377de17570,commercial_keyword_stuffing,12650,1247308,"balıkesır tente Arşivleri - Sayfa 2 / 4 - Balıkesir Tente, Balıkesir'de Tente, Balıkesir Tente Hizmetleri 11 Kasım 2017 | Author: admin | No comments | Categories: Balıkesir Tente | Tags: Balıkesir Pe",,,garbage
84a7ee09cf3df1c5ce9e7f52efceb20bb0ef6e94d3b1fa85e6dea8bfc2a1d75f,commercial_keyword_stuffing,13200,1325191,"Sizegenetics İnceleme, Parça Ve Yan Etkileri – MaleZen Sizegenetics İnceleme, Parça Ve Yan Etkileri Home » Review » sizegenetics » Sizegenetics İnceleme, Parça Ve Yan Etkileri Orada Penis geliştirme d",,,garbage
ffb631eb0487e167e658b3080563f6c03ba3b983e540952ef5b060ab18da2ff5,commercial_keyword_stuffing,15468,1344831,"DemirDöküm Yönetim Kurulu Üyesi Erdem Ertuna: ""65 Yıllık Tarihimizi Geleceğe Taşımak İçin Çalışmalarımıza Hız Kesmeden Devam Ediyoruz"" - Yapı Magazin Dergisi DemirDöküm Yönetim Kurulu Üyesi Erdem Ertu",,,ok_to_keep
0331e1fac77b47e30191f01b2bff33962461f35058e3b1d906d19d3835447219,commercial_keyword_stuffing,10939,1535694,"Blog Yazarak Para Kazanmak! Dünyanın Parasını Kazanın... Sevgili arkadaşlar, blog yazarak para kazanılır mı demeyin! Öyle bir kazanılır ki, dudağınız bile uçuklayabilir! Nasıl mı? Okumaya devam edin, ",,,garbage
76ec645105a2ee07c6c223bb71d0fa989be84c89aed793850f6d81cbe6a6429c,commercial_keyword_stuffing,13531,1630726,McAfee Endpoint Security (trial license) on Windows VM powered by Olark live chat software Gezintiyi Atla Ücretsiz hesap Satış 1-800-867-1389 Azure hakkında sorularınız mı var? Satış ekibimizle iletiş,,,garbage
c52f8f78913d35e0b908346365904934ad4e05055ad2e2f5f13225b27ca985b7,commercial_keyword_stuffing,19166,1687085,"Kasım 2015 ~ I'm SeCHo's beautiful and unique snowflake. By Yechis 08:57:00 30.11.2015, jel kalem, peanuts, snoopy, zebra sarasa, zebra sarasa clip, zebra sarasa snoopy No comments Bu sıralar bir Snoo",,,ok_to_keep
4ed67a48db780dd5c27f2955346e4f92b80d8c4cddf711f9e5a6440640b7b609,commercial_keyword_stuffing,13655,1907779,Para Kazandıran 27 Ek İş Fikirleri: Evden İşe Koyulun! | Karlı Yeni İş Fikirleri 2019 Para Kazandıran 27 Ek İş Fikirleri: Evden İşe Koyulun! Evde Ek İş Para Kazandıran 27 Ek İş Fikirleri: Evden İşe Ko,,,garbage
1afa75b876bcb1918b15a3bac18caff4c44795d2dc663fc407169621afe47582,commercial_keyword_stuffing,24381,1989380,"23:27, 13 Ekim 2019 Ortalama okuma süresi 31 dakika Unutulmaz filmler mi arıyorsunuz? Dünya sinemasının en değerli yapımlarını bir araya getirdiğimiz enfes film listeleri bu içerikte sizleri bekliyor.",,,garbage
d9fc0560e9b794a175348ae05e7b2680e6fb81d1a7d2c30f7337db30aec46a48,commercial_keyword_stuffing,12957,1994324,Alışveriş Hakkında bilgiler | İstanbul Rehber Ana Sayfa Kartal Kartal Haberleri Alışveriş Hakkında bilgiler Alışveriş Hakkında bilgiler Alışveriş Merkezleri Neden Tercih Edilir ? Günümüzde artık her s,,,garbage
61037bc79715530ac1e303611232fc2797cbb06548976bb5605bee60a7350f46,commercial_keyword_stuffing,25406,2018605,Phen375 Hype Keşfetmek – Yaşam Hastalığı İçin Pill? Bu net formülasyonu ile Phen375 bulunan tam maddeler olduğunu L-Carnitine: L- Carnitine taklit Koriyonik Gonadotropin ( HCG ) metabolizma aracılığıy,,,garbage
cb4fe78b604a76009b34469c08b9d690b5a40df28313b7cc225caec4f5c0686b,commercial_keyword_stuffing,26591,2056367,"Yabancı Film izle | İlk Çıkan Filmleri Bulabileceğiniz Yer Robin Hood izle Aksiyon, Gerilim Robin Hood Türkçe Dublaj HD Full izleDönüşüyle beraber yolsuzluk ve kötülük dolu bir Sherwood Ormanı ile kar",,,garbage
224f91bba34e14e98649d2b302c7f61712688e2cf2070d20173c3e479fe1ca91,commercial_keyword_stuffing,13046,2099328,"Arama Motoru Reklamları | Online Pazarlama Category: arama motoru reklamları Arama motoru reklamları hakkında tüyoların, kampanya kurgularının ve yorumlanmasına yer veriyorum. AdWords hesabınızı yönet",,,ok_to_keep
30f1c425090c285e6db37c8d53e0b6ea6e31a5db04c7c0e8c550353095327e33,commercial_keyword_stuffing,29539,2124921,"Hangi fare? - CHIP Online Hangi fare? CHIP Online ziyaretçilerinin bilgi paylaşım seçeneklerini bir adım ileri götürüyoruz, hemen tıklayın 10 Kasım 2007 22:35 Evet! İlk sorumuzu soruyoruz, istediğiniz",,,ok_to_keep
